Date|1 AUD|1 BGN|1 BRL|1 CAD|1 CHF|1 CNY|1 DKK|1 EUR|1 GBP|1 HKD|1 HRK|100 HUF|1000 IDR|1 ILS|100 INR|100 JPY|100 KRW|1 LTL|1 LVL|1 MXN|1 MYR|1 NOK|1 NZD|100 PHP|1 PLN|1 RON|100 RUB|1 SEK|1 SGD|100 THB|1 TRY|1 USD|1 XDR|1 ZAR
03.01.2011|19.175|12.827|11.371|18.968|20.119|2.852|3.366|25.085|29.123|2.419|3.397|9.011|2.090|5.307|42.107|23.075|1.672|7.265|35.341|1.526|6.132|3.224|14.595|42.932|6.338|5.871|61.298|2.807|14.630|62.464|12.058|18.792|28.941|2.844
04.01.2011|18.714|12.724|11.224|18.665|19.644|2.807|3.339|24.885|28.976|2.387|3.368|9.024|2.063|5.260|41.174|22.584|1.657|7.207|35.059|1.521|6.051|3.186|14.232|42.499|6.315|5.831|60.700|2.779|14.431|61.706|11.998|18.543|28.674|2.788
05.01.2011|18.811|12.706|11.308|18.811|19.705|2.858|3.337|24.870|29.293|2.422|3.368|8.976|2.095|5.312|41.462|22.784|1.670|7.203|35.227|1.534|6.135|3.192|14.384|42.982|6.383|5.826|60.773|2.785|14.579|62.365|12.139|18.822|28.990|2.793
06.01.2011|18.805|12.634|11.205|18.987|19.491|2.848|3.316|24.710|29.245|2.428|3.350|8.952|2.098|5.299|41.679|22.681|1.686|7.156|35.214|1.549|6.145|3.188|14.312|42.969|6.409|5.803|61.485|2.770|14.582|62.445|12.204|18.874|28.910|2.788
07.01.2011|18.805|12.559|11.218|19.097|19.632|2.860|3.297|24.565|29.299|2.438|3.318|8.863|2.099|5.291|41.667|22.680|1.683|7.114|35.048|1.552|6.174|3.178|14.357|42.825|6.335|5.769|61.003|2.748|14.609|62.302|12.078|18.952|28.901|2.770
10.01.2011|18.910|12.601|11.295|19.181|19.782|2.878|3.309|24.650|29.632|2.456|3.331|8.791|2.110|5.333|41.959|23.000|1.689|7.139|35.184|1.558|6.201|3.198|14.489|42.954|6.313|5.781|62.111|2.764|14.659|62.170|12.010|19.102|29.105|2.778
11.01.2011|18.686|12.550|11.231|19.117|19.578|2.864|3.295|24.545|29.506|2.437|3.315|8.790|2.096|5.346|41.973|22.814|1.685|7.109|35.009|1.554|6.171|3.176|14.385|42.982|6.313|5.764|61.994|2.766|14.635|62.125|12.010|18.957|28.944|2.767
12.01.2011|18.616|12.468|11.188|19.073|19.318|2.847|3.273|24.385|29.322|2.418|3.295|8.852|2.082|5.304|41.690|22.537|1.687|7.062|34.791|1.555|6.137|3.164|14.248|42.772|6.346|5.736|61.908|2.756|14.556|61.859|11.966|18.796|28.703|2.746
13.01.2011|18.463|12.459|11.052|18.670|19.007|2.796|3.271|24.370|29.160|2.375|3.294|8.875|2.040|5.179|40.954|22.254|1.662|7.058|34.755|1.530|6.047|3.126|14.212|41.798|6.304|5.723|61.502|2.738|14.351|60.683|11.901|18.464|28.378|2.699
14.01.2011|18.013|12.467|10.831|18.326|18.879|2.771|3.273|24.385|28.951|2.348|3.296|8.816|2.017|5.135|40.177|22.015|1.632|7.062|34.741|1.500|5.969|3.106|14.003|41.178|6.285|5.717|60.750|2.715|14.153|59.913|11.759|18.258|28.246|2.625
17.01.2011|18.202|12.444|10.886|18.523|18.930|2.773|3.267|24.340|29.110|2.351|3.292|8.861|2.018|5.152|40.135|22.144|1.640|7.049|34.677|1.520|5.978|3.127|14.162|41.165|6.285|5.715|61.044|2.730|14.204|59.819|11.846|18.284|28.285|2.637
18.01.2011|18.114|12.423|10.862|18.430|18.967|2.760|3.261|24.295|29.076|2.336|3.287|8.913|2.007|5.142|39.956|22.031|1.633|7.036|34.608|1.519|5.942|3.108|14.026|40.813|6.278|5.705|60.736|2.724|14.154|59.577|11.828|18.168|28.175|2.637
19.01.2011|18.075|12.406|10.779|18.122|18.720|2.730|3.256|24.260|28.778|2.310|3.283|8.906|1.985|5.083|39.562|21.888|1.617|7.026|34.514|1.496|5.886|3.100|13.965|40.571|6.276|5.696|60.254|2.716|14.033|59.000|11.671|17.967|27.920|2.576
20.01.2011|17.971|12.480|10.839|18.132|18.963|2.751|3.276|24.410|28.935|2.328|3.302|8.878|2.000|5.004|39.709|22.001|1.613|7.069|34.728|1.496|5.935|3.099|13.796|40.626|6.246|5.718|60.382|2.728|14.078|59.284|11.475|18.117|28.181|2.560
21.01.2011|17.778|12.418|10.746|18.028|18.665|2.729|3.259|24.290|28.636|2.307|3.285|8.858|1.983|4.945|39.386|21.715|1.604|7.035|34.527|1.489|5.868|3.078|13.620|40.301|6.269|5.698|59.955|2.711|13.988|58.535|11.399|17.966|27.930|2.517
24.01.2011|17.693|12.382|10.675|17.941|18.644|2.711|3.250|24.220|28.437|2.288|3.275|8.837|1.969|4.926|39.092|21.532|1.590|7.014|34.452|1.481|5.840|3.072|13.551|40.004|6.245|5.676|59.777|2.705|13.901|57.644|11.390|17.844|27.769|2.526
25.01.2011|17.650|12.386|10.656|17.816|18.815|2.706|3.251|24.230|28.101|2.285|3.271|8.807|1.971|4.924|38.867|21.609|1.587|7.017|34.476|1.472|5.836|3.087|13.604|39.939|6.253|5.686|59.768|2.720|13.880|57.520|11.381|17.811|27.766|2.523
26.01.2011|17.648|12.382|10.617|17.767|18.749|2.689|3.250|24.220|28.052|2.273|3.268|8.831|1.959|4.906|38.929|21.529|1.584|7.014|34.403|1.468|5.799|3.080|13.580|39.903|6.253|5.675|59.512|2.733|13.813|57.448|11.214|17.697|27.651|2.492
27.01.2011|17.507|12.395|10.578|17.754|18.730|2.685|3.252|24.240|28.197|2.269|3.271|8.888|1.958|4.843|38.748|21.276|1.589|7.020|34.359|1.473|5.789|3.060|13.669|39.975|6.218|5.681|59.621|2.741|13.806|57.345|11.191|17.671|27.638|2.496
28.01.2011|17.637|12.397|10.561|17.766|18.734|2.687|3.253|24.245|28.164|2.270|3.268|8.923|1.959|4.815|38.636|21.496|1.587|7.022|34.395|1.468|5.787|3.057|13.745|40.094|6.191|5.694|59.538|2.738|13.819|57.001|11.114|17.682|27.659|2.489
31.01.2011|17.604|12.386|10.569|17.711|18.793|2.681|3.250|24.230|28.138|2.269|3.266|8.848|1.956|4.764|38.588|21.543|1.580|7.017|34.467|1.456|5.780|3.056|13.640|39.960|6.157|5.688|59.395|2.734|13.823|57.298|11.029|17.696|27.641|2.461
01.02.2011|17.669|12.325|10.527|17.577|18.609|2.658|3.233|24.105|28.242|2.249|3.250|8.875|1.939|4.739|38.295|21.491|1.573|6.981|34.323|1.449|5.725|3.057|13.640|39.655|6.159|5.661|59.149|2.738|13.743|56.706|11.022|17.528|27.503|2.449
02.02.2011|17.649|12.335|10.506|17.689|18.660|2.666|3.236|24.125|28.316|2.245|3.251|8.948|1.938|4.749|38.368|21.457|1.569|6.987|34.391|1.456|5.744|3.059|13.670|39.756|6.168|5.666|59.331|2.723|13.738|56.654|11.060|17.481|27.479|2.445
03.02.2011|17.740|12.317|10.512|17.719|18.555|2.674|3.232|24.095|28.389|2.252|3.247|8.931|1.943|4.750|38.443|21.419|1.574|6.978|34.343|1.456|5.759|3.066|13.518|39.950|6.155|5.650|59.671|2.714|13.772|56.790|11.017|17.528|27.522|2.435
04.02.2011|17.910|12.276|10.576|17.854|18.531|2.687|3.221|24.010|28.342|2.262|3.238|8.881|1.959|4.735|38.616|21.549|1.581|6.954|34.227|1.468|5.788|3.075|13.577|40.235|6.155|5.632|60.021|2.723|13.829|57.159|11.047|17.615|27.541|2.417
07.02.2011|18.019|12.308|10.606|17.986|18.582|2.706|3.229|24.070|28.640|2.281|3.247|8.944|1.983|4.817|39.037|21.581|1.607|6.971|34.312|1.483|5.845|3.069|13.687|40.695|6.214|5.653|60.462|2.734|13.923|57.765|11.258|17.754|27.670|2.442
08.02.2011|17.856|12.281|10.511|17.785|18.434|2.689|3.222|24.020|28.304|2.264|3.240|8.921|1.974|4.788|38.900|21.428|1.595|6.957|34.207|1.466|5.807|3.056|13.655|40.580|6.182|5.645|60.108|2.738|13.845|57.357|11.163|17.616|27.558|2.427
09.02.2011|17.920|12.377|10.635|17.843|18.407|2.691|3.247|24.210|28.483|2.278|3.265|8.915|1.987|4.842|39.044|21.488|1.598|7.012|34.414|1.471|5.838|3.077|13.690|40.715|6.217|5.688|60.513|2.756|13.911|57.736|11.185|17.740|27.702|2.462
10.02.2011|17.885|12.396|10.681|17.864|18.497|2.706|3.252|24.245|28.593|2.288|3.271|8.872|1.996|4.823|38.948|21.508|1.590|7.022|34.424|1.468|5.851|3.057|13.673|40.794|6.163|5.685|60.787|2.748|13.931|57.850|11.148|17.821|27.829|2.447
11.02.2011|17.916|12.401|10.742|18.010|18.425|2.720|3.253|24.255|28.678|2.301|3.273|8.930|2.007|4.862|39.269|21.461|1.589|7.025|34.453|1.483|5.874|3.058|13.577|40.936|6.189|5.696|61.103|2.756|13.966|58.136|11.243|17.932|27.869|2.453
14.02.2011|18.048|12.392|10.814|18.252|18.550|2.734|3.250|24.235|28.855|2.314|3.271|8.897|2.023|4.911|39.635|21.612|1.602|7.019|34.337|1.497|5.906|3.077|13.625|41.315|6.146|5.703|61.548|2.769|14.065|58.580|11.300|18.034|27.983|2.466
15.02.2011|17.977|12.419|10.791|18.241|18.503|2.729|3.257|24.290|29.006|2.307|3.279|8.960|2.017|4.930|39.537|21.456|1.604|7.035|34.410|1.493|5.888|3.100|13.549|41.136|6.183|5.713|61.375|2.783|14.049|58.574|11.296|17.979|27.979|2.466
16.02.2011|18.002|12.437|10.795|18.260|18.598|2.733|3.262|24.325|28.889|2.311|3.284|8.983|2.024|4.986|39.557|21.500|1.608|7.045|34.489|1.485|5.913|3.107|13.559|41.299|6.221|5.725|61.431|2.784|14.068|58.765|11.353|18.005|27.991|2.478
17.02.2011|18.020|12.440|10.759|18.252|18.758|2.724|3.263|24.325|28.932|2.303|3.283|9.034|2.019|4.955|39.521|21.462|1.607|7.045|34.533|1.487|5.891|3.117|13.557|41.329|6.225|5.726|61.253|2.783|14.036|58.601|11.368|17.941|27.929|2.479
18.02.2011|18.072|12.458|10.724|18.180|18.780|2.720|3.270|24.375|29.018|2.296|3.290|9.026|2.018|4.928|39.581|21.439|1.609|7.059|34.599|1.490|5.892|3.142|13.616|41.243|6.228|5.745|61.250|2.791|14.034|58.469|11.328|17.877|27.855|2.494
21.02.2011|18.091|12.506|10.754|18.192|18.869|2.725|3.280|24.455|29.023|2.299|3.301|9.024|2.020|4.969|39.784|21.510|1.597|7.082|34.732|1.486|5.896|3.148|13.662|41.218|6.226|5.779|61.338|2.791|14.025|58.607|11.321|17.893|27.880|2.503
22.02.2011|17.962|12.524|10.743|18.155|19.054|2.724|3.286|24.495|28.953|2.300|3.306|8.981|2.019|4.931|39.589|21.554|1.590|7.094|34.769|1.479|5.890|3.159|13.426|41.024|6.180|5.792|61.236|2.787|14.004|58.510|11.221|17.920|28.014|2.508
23.02.2011|17.907|12.532|10.703|17.998|19.076|2.716|3.288|24.515|28.991|2.291|3.308|8.995|2.017|4.916|39.565|21.565|1.590|7.100|34.798|1.474|5.860|3.168|13.328|40.991|6.193|5.803|60.995|2.788|13.995|58.323|11.202|17.856|27.988|2.522
24.02.2011|17.927|12.539|10.674|18.103|19.245|2.710|3.291|24.530|28.818|2.285|3.304|8.972|2.008|4.869|39.165|21.765|1.568|7.104|34.859|1.460|5.811|3.178|13.295|40.658|6.137|5.797|61.307|2.788|13.933|58.165|11.083|17.810|27.948|2.519
25.02.2011|18.037|12.520|10.723|18.157|19.131|2.708|3.285|24.490|28.631|2.283|3.299|8.974|2.012|4.883|39.257|21.766|1.580|7.093|34.747|1.469|5.829|3.153|13.354|40.699|6.166|5.814|61.497|2.772|13.961|58.073|11.144|17.793|27.928|2.547
28.02.2011|17.901|12.449|10.621|17.987|18.956|2.678|3.266|24.350|28.552|2.259|3.278|8.994|1.995|4.853|38.879|21.493|1.562|7.052|34.564|1.455|5.769|3.159|13.241|40.373|6.156|5.791|61.004|2.784|13.848|57.533|11.003|17.598|27.683|2.525
01.03.2011|17.940|12.450|10.612|18.171|18.951|2.680|3.266|24.350|28.661|2.261|3.281|8.932|1.998|4.853|39.181|21.469|1.570|7.052|34.564|1.456|5.803|3.157|13.236|40.529|6.130|5.780|61.354|2.796|13.862|57.652|10.960|17.610|27.699|2.533
02.03.2011|17.828|12.419|10.591|18.058|18.953|2.676|3.258|24.290|28.651|2.258|3.272|8.954|1.996|4.838|39.242|21.429|1.562|7.035|34.451|1.451|5.793|3.153|13.036|40.442|6.102|5.779|61.775|2.781|13.839|57.581|10.865|17.588|27.676|2.537
03.03.2011|17.788|12.377|10.555|17.971|18.848|2.660|3.247|24.210|28.439|2.244|3.265|8.938|1.985|4.842|38.806|21.342|1.562|7.011|34.365|1.449|5.766|3.138|13.025|40.310|6.079|5.757|61.984|2.765|13.769|57.319|10.883|17.478|27.534|2.537
04.03.2011|17.623|12.425|10.569|17.908|18.703|2.652|3.260|24.310|28.331|2.236|3.282|8.936|1.981|4.813|38.718|21.024|1.562|7.040|34.458|1.454|5.749|3.125|12.816|40.252|6.093|5.778|61.712|2.752|13.746|57.134|10.895|17.417|27.488|2.518
07.03.2011|17.552|12.384|10.435|17.788|18.688|2.635|3.249|24.225|28.132|2.217|3.271|8.919|1.965|4.798|38.328|21.038|1.547|7.016|34.308|1.439|5.698|3.121|12.759|39.904|6.098|5.767|61.419|2.729|13.655|56.765|10.795|17.267|27.318|2.517
08.03.2011|17.583|12.388|10.539|17.895|18.711|2.654|3.249|24.230|28.158|2.238|3.275|8.888|1.984|4.868|38.711|21.133|1.557|7.017|34.325|1.444|5.747|3.124|12.892|40.119|6.081|5.783|61.431|2.739|13.734|57.404|10.939|17.434|27.465|2.521
09.03.2011|17.647|12.415|10.600|18.016|18.788|2.658|3.256|24.280|28.270|2.238|3.280|8.904|1.984|4.889|38.729|21.084|1.565|7.032|34.391|1.455|5.746|3.132|12.909|40.166|6.101|5.792|61.499|2.758|13.760|57.496|10.998|17.430|27.464|2.538
10.03.2011|17.678|12.458|10.637|18.166|18.868|2.682|3.267|24.365|28.445|2.263|3.296|8.925|2.008|4.949|39.034|21.223|1.570|7.056|34.487|1.477|5.809|3.130|12.962|40.546|6.104|5.812|61.828|2.765|13.872|58.052|11.165|17.633|27.696|2.560
11.03.2011|17.673|12.442|10.625|18.040|18.949|2.687|3.263|24.335|28.258|2.268|3.292|8.920|2.013|4.937|39.050|21.489|1.568|7.048|34.435|1.472|5.812|3.118|13.029|40.500|6.024|5.809|61.468|2.764|13.875|58.013|11.133|17.668|27.694|2.544
14.03.2011|17.579|12.445|10.494|17.902|18.810|2.658|3.263|24.335|28.110|2.239|3.293|8.911|1.992|4.913|38.762|21.324|1.550|7.048|34.440|1.463|5.745|3.108|12.866|40.034|6.035|5.816|61.089|2.752|13.758|57.546|11.052|17.451|27.521|2.526
15.03.2011|17.298|12.472|10.493|17.707|19.118|2.673|3.271|24.395|28.129|2.253|3.304|8.902|2.002|4.905|38.743|21.728|1.547|7.065|34.510|1.455|5.728|3.082|12.792|40.082|6.011|5.834|60.828|2.717|13.667|57.692|11.064|17.570|27.653|2.504
16.03.2011|17.325|12.462|10.519|17.738|19.110|2.659|3.268|24.375|28.110|2.241|3.305|8.918|1.991|4.920|38.773|21.681|1.542|7.059|34.525|1.452|5.728|3.097|12.836|39.941|6.001|5.833|61.001|2.716|13.650|57.452|11.019|17.471|27.577|2.501
17.03.2011|17.167|12.475|10.444|17.667|19.319|2.650|3.271|24.400|28.121|2.233|3.308|8.915|1.985|4.894|38.622|22.109|1.538|7.067|34.512|1.440|5.704|3.092|12.590|39.673|5.981|5.837|60.856|2.715|13.616|57.544|10.999|17.424|27.637|2.460
18.03.2011|17.124|12.469|10.339|17.549|19.115|2.627|3.270|24.385|27.906|2.212|3.304|8.922|1.968|4.871|38.328|21.266|1.531|7.062|34.491|1.433|5.653|3.093|12.547|39.481|6.008|5.847|60.606|2.739|13.536|56.963|10.929|17.257|27.364|2.458
21.03.2011|17.340|12.512|10.371|17.653|19.058|2.626|3.281|24.470|28.071|2.210|3.316|9.025|1.976|4.880|38.307|21.267|1.536|7.087|34.521|1.437|5.683|3.105|12.682|39.573|6.052|5.879|60.962|2.749|13.616|56.913|10.923|17.236|27.384|2.480
22.03.2011|17.410|12.497|10.338|17.570|19.034|2.625|3.278|24.445|28.169|2.207|3.314|9.039|1.972|4.878|38.238|21.226|1.536|7.080|34.485|1.436|5.677|3.092|12.784|39.690|6.060|5.919|60.955|2.739|13.613|56.887|10.953|17.200|27.411|2.491
23.03.2011|17.431|12.485|10.392|17.579|19.157|2.634|3.275|24.420|28.070|2.216|3.308|9.058|1.981|4.877|38.515|21.343|1.536|7.072|34.455|1.439|5.707|3.095|12.780|39.719|6.043|5.932|61.016|2.733|13.653|57.056|11.084|17.274|27.436|2.499
24.03.2011|17.680|12.551|10.486|17.767|19.153|2.650|3.292|24.550|28.086|2.229|3.324|9.198|1.994|4.870|38.863|21.467|1.553|7.110|34.607|1.451|5.739|3.115|12.995|40.013|6.107|5.985|61.301|2.744|13.765|57.437|11.190|17.377|27.579|2.518
25.03.2011|17.762|12.539|10.476|17.799|18.990|2.650|3.288|24.525|27.940|2.229|3.320|9.210|1.994|4.892|38.891|21.404|1.562|7.103|34.591|1.454|5.739|3.112|13.078|40.122|6.117|6.008|61.367|2.727|13.783|57.421|11.176|17.373|27.566|2.527
28.03.2011|17.944|12.550|10.528|17.871|19.023|2.666|3.291|24.545|27.950|2.243|3.322|9.182|2.007|4.938|39.012|21.421|1.570|7.109|34.622|1.459|5.781|3.117|13.117|40.263|6.135|5.971|61.599|2.735|13.849|57.701|11.224|17.492|27.636|2.544
29.03.2011|17.822|12.534|10.488|17.848|18.921|2.657|3.287|24.515|27.813|2.236|3.319|9.161|1.998|4.950|38.946|21.213|1.566|7.100|34.567|1.456|5.753|3.101|13.088|40.107|6.137|5.945|61.326|2.728|13.795|57.441|11.155|17.430|27.553|2.537
30.03.2011|17.942|12.540|10.606|17.937|18.873|2.655|3.289|24.525|27.901|2.236|3.324|9.182|1.996|4.959|38.896|20.957|1.581|7.103|34.576|1.460|5.751|3.117|13.224|40.074|6.149|5.980|60.948|2.750|13.790|57.379|11.197|17.406|27.496|2.548
31.03.2011|17.864|12.547|10.645|17.800|18.871|2.640|3.291|24.540|27.773|2.220|3.327|9.236|1.984|4.964|38.736|20.867|1.579|7.107|34.590|1.450|5.708|3.133|13.196|39.803|6.118|5.953|60.913|2.747|13.708|57.096|11.195|17.274|27.389|2.543
01.04.2011|17.961|12.533|10.651|17.916|18.767|2.648|3.287|24.510|27.808|2.228|3.323|9.207|1.993|4.987|38.980|20.674|1.588|7.098|34.560|1.460|5.729|3.140|13.234|39.986|6.069|5.917|61.050|2.742|13.733|57.268|11.259|17.338|27.413|2.566
04.04.2011|17.827|12.507|10.689|17.829|18.635|2.627|3.281|24.465|27.762|2.209|3.319|9.222|1.983|4.959|38.721|20.459|1.578|7.085|34.497|1.452|5.677|3.129|13.205|39.669|6.068|5.923|60.791|2.722|13.630|56.845|11.196|17.179|27.219|2.563
05.04.2011|17.798|12.495|10.708|17.871|18.666|2.638|3.277|24.440|27.999|2.218|3.316|9.242|1.991|4.975|38.828|20.463|1.584|7.078|34.481|1.453|5.699|3.137|13.273|39.782|6.089|5.937|60.840|2.719|13.681|57.108|11.251|17.250|27.304|2.567
06.04.2011|17.737|12.484|10.649|17.807|18.643|2.610|3.275|24.420|27.827|2.196|3.313|9.275|1.973|4.932|38.579|20.046|1.573|7.072|34.443|1.449|5.645|3.137|13.235|39.596|6.127|5.955|60.550|2.710|13.550|56.636|11.222|17.077|27.122|2.554
07.04.2011|17.938|12.486|10.696|17.840|18.625|2.615|3.277|24.435|27.893|2.201|3.315|9.249|1.971|4.951|38.729|20.070|1.571|7.077|34.449|1.450|5.648|3.125|13.322|39.690|6.146|5.941|60.537|2.701|13.572|56.854|11.306|17.107|27.155|2.556
08.04.2011|17.845|12.489|10.789|17.772|18.555|2.595|3.275|24.425|27.725|2.183|3.316|9.249|1.960|4.937|38.482|19.886|1.567|7.074|34.450|1.446|5.611|3.131|13.238|39.437|6.174|5.936|60.438|2.718|13.489|56.450|11.285|16.959|27.011|2.548
11.04.2011|17.837|12.494|10.759|17.687|18.615|2.589|3.277|24.435|27.662|2.179|3.317|9.210|1.956|4.917|38.138|19.989|1.557|7.077|34.459|1.440|5.605|3.128|13.246|39.295|6.143|5.946|60.336|2.711|13.472|56.262|11.178|16.929|27.021|2.543
12.04.2011|17.733|12.498|10.705|17.635|18.783|2.583|3.278|24.445|27.515|2.173|3.318|9.179|1.951|4.902|38.249|20.059|1.547|7.080|34.464|1.435|5.580|3.104|13.278|39.127|6.154|5.943|60.117|2.692|13.439|56.048|11.142|16.893|26.963|2.521
13.04.2011|17.661|12.475|10.626|17.505|18.778|2.577|3.272|24.400|27.416|2.165|3.312|9.163|1.945|4.940|37.825|20.020|1.550|7.067|34.410|1.427|5.568|3.104|13.291|38.936|6.164|5.934|59.818|2.702|13.408|55.825|11.124|16.834|26.905|2.490
14.04.2011|17.686|12.404|10.597|17.443|18.833|2.579|3.253|24.260|27.491|2.166|3.292|9.074|1.944|4.915|38.043|20.236|1.546|7.026|34.208|1.428|5.573|3.087|13.303|38.969|6.138|5.912|59.574|2.687|13.478|55.831|11.053|16.844|26.867|2.456
15.04.2011|17.631|12.377|10.620|17.374|18.767|2.565|3.246|24.210|27.389|2.155|3.287|9.062|1.934|4.900|37.793|20.111|1.538|7.012|34.137|1.428|5.542|3.101|13.338|38.737|6.134|5.909|59.572|2.700|13.463|55.614|11.039|16.754|26.772|2.435
18.04.2011|17.816|12.366|10.687|17.564|18.870|2.595|3.243|24.190|27.566|2.179|3.286|9.048|1.954|4.930|38.115|20.454|1.552|7.006|34.109|1.447|5.604|3.106|13.337|39.163|6.096|5.914|59.873|2.707|13.571|56.301|11.101|16.944|26.966|2.467
19.04.2011|17.711|12.335|10.652|17.619|18.784|2.583|3.235|24.125|27.475|2.169|3.279|9.033|1.944|4.908|37.946|20.409|1.549|6.987|34.012|1.441|5.577|3.107|13.290|38.940|6.065|5.901|59.583|2.704|13.531|56.127|10.997|16.869|26.845|2.466
20.04.2011|17.761|12.359|10.649|17.514|18.674|2.552|3.242|24.175|27.266|2.142|3.286|9.168|1.925|4.881|37.561|20.126|1.542|7.002|34.083|1.432|5.522|3.103|13.275|38.482|6.086|5.914|59.185|2.716|13.439|55.617|10.967|16.655|26.688|2.454
21.04.2011|17.825|12.365|10.582|17.489|18.814|2.554|3.243|24.185|27.444|2.134|3.287|9.168|1.922|4.871|37.358|20.232|1.532|7.004|34.097|1.428|5.512|3.106|13.292|38.400|6.124|5.918|59.390|2.721|13.415|55.431|10.927|16.579|26.683|2.458
22.04.2011|17.809|12.336|10.606|17.396|18.731|2.549|3.236|24.130|27.375|2.134|3.279|9.112|1.922|4.873|37.525|20.248|1.534|6.988|34.024|1.428|5.520|3.090|13.286|38.408|6.113|5.915|59.201|2.716|13.446|55.358|10.930|16.582|26.688|2.472
26.04.2011|17.737|12.325|10.530|17.306|18.779|2.527|3.233|24.105|27.173|2.122|3.276|9.117|1.906|4.830|37.037|20.179|1.521|6.981|33.984|1.422|5.517|3.098|13.264|38.111|6.125|5.920|59.272|2.700|13.362|54.996|10.821|16.491|26.542|2.459
27.04.2011|17.801|12.336|10.566|17.279|18.721|2.527|3.237|24.135|27.224|2.117|3.282|9.115|1.908|4.811|37.053|19.993|1.524|6.990|34.027|1.422|5.526|3.099|13.254|38.095|6.143|5.925|59.374|2.701|13.352|54.912|10.809|16.457|26.527|2.474
28.04.2011|17.751|12.333|10.369|17.152|18.622|2.508|3.235|24.125|27.137|2.098|3.278|9.128|1.900|4.777|36.682|19.946|1.518|6.987|34.012|1.412|5.499|3.089|13.043|37.994|6.124|5.912|59.199|2.702|13.260|54.468|10.734|16.305|26.409|2.461
29.04.2011|17.851|12.379|10.331|17.164|18.815|2.510|3.247|24.210|27.149|2.097|3.287|9.153|1.902|4.809|36.846|20.060|1.524|7.012|34.132|1.414|5.499|3.111|13.147|38.055|6.152|5.937|59.553|2.715|13.294|54.568|10.721|16.292|26.387|2.471
02.05.2011|17.838|12.362|10.357|17.160|18.808|2.511|3.243|24.180|27.187|2.098|3.283|9.166|1.907|4.832|36.757|20.007|1.529|7.003|34.095|1.415|5.501|3.108|13.163|38.218|6.155|5.908|59.571|2.709|13.322|54.574|10.714|16.296|26.415|2.473
03.05.2011|17.772|12.361|10.292|17.155|18.910|2.518|3.242|24.175|26.951|2.105|3.276|9.105|1.915|4.825|36.744|20.253|1.526|7.001|34.083|1.413|5.499|3.099|13.092|38.125|6.130|5.884|59.739|2.699|13.316|54.528|10.683|16.355|26.452|2.466
04.05.2011|17.640|12.378|10.268|17.077|18.889|2.505|3.247|24.210|26.900|2.093|3.280|9.147|1.902|4.791|36.591|20.074|1.516|7.012|34.123|1.406|5.466|3.076|12.882|37.940|6.150|5.891|59.734|2.686|13.254|54.247|10.582|16.265|26.362|2.450
05.05.2011|17.417|12.369|10.130|16.905|19.006|2.514|3.244|24.190|26.914|2.100|3.278|9.120|1.906|4.797|36.469|20.458|1.509|7.006|34.104|1.396|5.442|3.050|12.845|38.045|6.129|5.886|59.867|2.669|13.234|54.160|10.563|16.325|26.485|2.429
06.05.2011|17.744|12.319|10.276|17.243|19.023|2.559|3.231|24.095|27.262|2.138|3.265|9.096|1.937|4.804|37.047|20.683|1.531|6.978|33.956|1.422|5.532|3.032|13.078|38.569|6.096|5.850|59.768|2.671|13.435|54.925|10.754|16.616|26.718|2.458
09.05.2011|18.060|12.361|10.434|17.415|19.161|2.586|3.243|24.180|27.500|2.161|3.278|9.145|1.964|4.874|37.581|20.794|1.552|7.003|34.090|1.447|5.621|3.074|13.303|39.118|6.140|5.898|60.366|2.693|13.618|55.604|10.895|16.795|26.874|2.499
10.05.2011|18.223|12.388|10.479|17.587|19.228|2.599|3.250|24.230|27.602|2.171|3.283|9.184|1.972|4.887|37.705|20.938|1.560|7.017|34.160|1.455|5.647|3.104|13.388|39.272|6.163|5.926|60.820|2.705|13.686|55.924|10.819|16.875|26.961|2.498
11.05.2011|18.303|12.404|10.506|17.703|19.158|2.602|3.254|24.260|27.865|2.174|3.289|9.203|1.982|4.871|37.812|20.816|1.572|7.026|34.203|1.462|5.669|3.114|13.410|39.404|6.223|5.930|61.074|2.710|13.727|56.175|10.714|16.897|27.040|2.491
12.05.2011|18.213|12.414|10.543|17.753|19.289|2.639|3.256|24.275|27.896|2.207|3.291|9.120|2.002|4.895|38.126|21.195|1.581|7.030|34.224|1.465|5.691|3.112|13.505|39.795|6.201|5.898|61.156|2.710|13.785|56.565|10.822|17.152|27.250|2.468
13.05.2011|18.243|12.468|10.568|17.732|19.256|2.629|3.271|24.390|27.779|2.198|3.300|9.131|1.999|4.904|38.068|21.147|1.571|7.064|34.386|1.469|5.688|3.110|13.554|39.590|6.227|5.927|61.166|2.711|13.778|56.512|10.797|17.079|27.237|2.459
16.05.2011|18.202|12.461|10.580|17.687|19.435|2.649|3.269|24.375|27.939|2.216|3.295|9.101|2.010|4.883|38.168|21.318|1.578|7.059|34.365|1.467|5.661|3.099|13.428|39.798|6.201|5.937|61.174|2.705|13.797|56.796|10.843|17.235|27.338|2.461
17.05.2011|18.264|12.505|10.570|17.699|19.485|2.653|3.280|24.460|28.022|2.220|3.306|9.143|2.013|4.883|38.321|21.142|1.586|7.084|34.490|1.469|5.673|3.082|13.474|39.878|6.226|5.947|61.276|2.717|13.820|56.954|10.886|17.260|27.433|2.470
