Date|1 AUD|1 BGN|1 BRL|1 CAD|1 CHF|1 CNY|1 DKK|1 EUR|1 GBP|1 HKD|1 HRK|100 HUF|1000 IDR|1 ILS|100 INR|100 JPY|100 KRW|1 MXN|1 MYR|1 NOK|1 NZD|100 PHP|1 PLN|1 RON|100 RUB|1 SEK|1 SGD|100 THB|1 TRY|1 USD|1 XDR|1 ZAR
25.05.2016|17.472|13.820|6.816|18.507|24.472|3.697|3.635|27.030|35.608|3.124|3.609|8.600|1.776|6.297|36.000|22.011|2.052|1.319|5.910|2.908|16.396|51.870|6.113|5.995|36.930|2.917|17.585|67.974|8.221|24.253|34.050|1.547
26.05.2016|17.455|13.814|6.757|18.706|24.398|3.690|3.634|27.025|35.570|3.115|3.605|8.595|1.778|6.307|36.065|21.979|2.050|1.317|5.927|2.922|16.286|51.839|6.127|5.996|37.146|2.910|17.567|67.974|8.251|24.192|34.014|1.551
27.05.2016|17.458|13.820|6.704|18.566|24.425|3.689|3.635|27.030|35.454|3.116|3.608|8.603|1.782|6.293|36.104|22.071|2.052|1.308|5.934|2.912|16.294|51.884|6.155|6.001|36.650|2.916|17.598|67.834|8.209|24.203|34.025|1.549
30.05.2016|17.426|13.815|6.729|18.602|24.435|3.686|3.633|27.020|35.497|3.122|3.611|8.610|1.778|6.305|36.123|21.811|2.037|1.313|5.891|2.905|16.253|51.904|6.149|6.000|36.806|2.911|17.567|67.884|8.206|24.255|34.098|1.538
31.05.2016|17.584|13.813|6.780|18.595|24.464|3.684|3.633|27.020|35.467|3.118|3.606|8.602|1.773|6.289|36.047|21.820|2.037|1.317|5.870|2.899|16.360|51.854|6.161|5.989|36.741|2.909|17.582|67.910|8.203|24.223|33.983|1.536
01.06.2016|17.581|13.819|6.719|18.528|24.445|3.677|3.633|27.025|34.932|3.113|3.598|8.603|1.771|6.279|35.856|22.139|2.030|1.308|5.834|2.904|16.504|51.861|6.146|5.982|36.120|2.912|17.575|67.823|8.205|24.186|33.928|1.541
02.06.2016|17.411|13.822|6.720|18.433|24.437|3.672|3.634|27.030|34.941|3.110|3.605|8.635|1.771|6.273|35.912|22.166|2.034|1.301|5.821|2.896|16.404|51.890|6.157|5.980|36.025|2.908|17.556|67.886|8.198|24.167|33.954|1.549
03.06.2016|17.548|13.817|6.760|18.509|24.457|3.678|3.633|27.025|34.960|3.117|3.605|8.653|1.782|6.248|36.018|22.243|2.043|1.294|5.840|2.911|16.588|52.134|6.163|5.981|36.087|2.918|17.601|68.038|8.207|24.221|33.964|1.554
06.06.2016|17.525|13.817|6.766|18.424|24.446|3.626|3.633|27.025|34.330|3.065|3.600|8.675|1.780|6.211|35.548|22.220|2.042|1.283|5.808|2.907|16.495|51.560|6.175|5.980|36.422|2.923|17.519|67.495|8.185|23.805|33.616|1.589
07.06.2016|17.704|13.817|6.788|18.629|24.603|3.624|3.634|27.020|34.711|3.066|3.597|8.702|1.795|6.233|35.683|22.123|2.060|1.282|5.869|2.930|16.549|51.743|6.213|5.995|36.653|2.930|17.588|67.578|8.215|23.815|33.691|1.603
08.06.2016|17.743|13.815|6.966|18.725|24.699|3.617|3.633|27.020|34.616|3.058|3.590|8.715|1.790|6.206|35.677|22.187|2.060|1.307|5.845|2.935|16.650|51.731|6.252|5.996|37.258|2.928|17.616|67.549|8.239|23.743|33.618|1.612
09.06.2016|17.716|13.814|7.041|18.685|24.754|3.631|3.634|27.020|34.447|3.068|3.586|8.675|1.795|6.195|35.690|22.377|2.052|1.306|5.884|2.920|16.944|51.760|6.238|5.992|37.099|2.923|17.616|67.597|8.224|23.815|33.673|1.606
10.06.2016|17.691|13.819|6.993|18.745|24.820|3.645|3.635|27.025|34.433|3.080|3.584|8.682|1.798|6.207|35.785|22.372|2.053|1.299|5.876|2.914|16.941|51.988|6.200|5.986|36.945|2.899|17.651|67.894|8.191|23.905|33.740|1.585
13.06.2016|17.757|13.823|6.977|18.790|24.835|3.645|3.636|27.035|34.007|3.091|3.587|8.654|1.807|6.199|35.759|22.623|2.044|1.284|5.869|2.898|16.953|51.998|6.160|5.984|36.503|2.899|17.707|68.168|8.209|23.997|33.788|1.581
14.06.2016|17.699|13.826|6.885|18.715|24.962|3.655|3.637|27.045|34.023|3.104|3.595|8.613|1.802|6.230|35.790|22.727|2.042|1.268|5.868|2.887|16.876|52.012|6.101|5.979|36.374|2.903|17.756|68.316|8.223|24.088|33.871|1.568
15.06.2016|17.825|13.844|6.950|18.749|25.027|3.664|3.641|27.075|34.201|3.105|3.597|8.626|1.802|6.217|35.916|22.693|2.057|1.277|5.877|2.898|16.950|51.998|6.134|5.969|36.707|2.894|17.792|68.341|8.227|24.103|33.894|1.583
16.06.2016|17.790|13.841|6.951|18.623|25.033|3.678|3.640|27.065|34.249|3.121|3.595|8.588|1.812|6.262|35.998|23.199|2.057|1.278|5.905|2.885|17.021|52.154|6.084|5.963|36.787|2.882|17.904|68.622|8.248|24.224|34.087|1.571
17.06.2016|17.770|13.841|6.953|18.661|25.024|3.650|3.640|27.070|34.397|3.099|3.601|8.617|1.803|6.216|35.851|23.065|2.054|1.274|5.865|2.871|16.967|51.796|6.089|5.968|36.925|2.886|17.821|68.192|8.205|24.052|33.929|1.581
20.06.2016|17.814|13.835|7.069|18.634|24.862|3.629|3.639|27.060|34.971|3.077|3.599|8.648|1.800|6.202|35.448|22.819|2.062|1.283|5.872|2.892|16.979|51.603|6.162|5.963|37.358|2.899|17.775|67.852|8.244|23.877|33.841|1.611
21.06.2016|17.955|13.836|7.106|18.725|24.951|3.634|3.640|27.065|35.256|3.083|3.601|8.617|1.804|6.197|35.403|22.861|2.076|1.289|5.931|2.888|17.130|51.673|6.152|5.957|37.203|2.903|17.843|67.962|8.252|23.923|33.934|1.630
22.06.2016|17.996|13.836|7.057|18.785|24.988|3.646|3.639|27.070|35.239|3.091|3.600|8.610|1.805|6.221|35.523|22.928|2.085|1.288|5.944|2.892|17.200|51.592|6.180|5.981|37.448|2.896|17.902|68.133|8.262|23.976|33.956|1.631
23.06.2016|17.971|13.837|7.094|18.643|24.882|3.612|3.637|27.060|35.335|3.063|3.599|8.609|1.792|6.216|35.308|22.481|2.074|1.299|5.913|2.910|17.165|51.176|6.211|5.999|37.069|2.909|17.745|67.445|8.276|23.761|33.784|1.643
24.06.2016|18.185|13.858|7.105|18.835|25.071|3.700|3.644|27.100|33.618|3.155|3.604|8.524|1.830|6.286|36.011|23.920|2.090|1.297|5.981|2.875|17.361|52.171|6.081|5.977|37.305|2.865|18.100|69.359|8.346|24.491|34.239|1.619
27.06.2016|18.265|13.882|7.257|18.911|25.298|3.714|3.651|27.150|32.544|3.183|3.611|8.530|1.851|6.333|36.334|24.285|2.085|1.295|6.015|2.887|17.431|52.197|6.087|6.010|37.796|2.887|18.152|69.889|8.382|24.692|34.364|1.610
28.06.2016|18.097|13.860|7.293|18.780|24.998|3.685|3.645|27.110|32.783|3.155|3.607|8.541|1.858|6.310|36.050|23.909|2.095|1.292|6.008|2.891|17.305|51.972|6.113|5.992|37.824|2.871|18.063|69.419|8.421|24.484|34.165|1.606
29.06.2016|18.183|13.860|7.492|18.818|24.977|3.679|3.645|27.115|32.845|3.150|3.601|8.555|1.857|6.334|36.159|23.810|2.112|1.308|6.056|2.913|17.422|52.029|6.127|5.990|38.153|2.875|18.131|69.461|8.429|24.443|34.120|1.633
30.06.2016|18.171|13.872|7.558|18.863|24.969|3.678|3.647|27.130|32.829|3.149|3.604|8.557|1.849|6.341|36.186|23.781|2.123|1.315|6.066|2.915|17.369|51.913|6.115|5.996|37.930|2.879|18.139|69.490|8.460|24.433|34.177|1.650
01.07.2016|18.207|13.854|7.559|18.830|25.007|3.655|3.643|27.095|32.319|3.137|3.601|8.560|1.852|6.332|36.145|23.706|2.124|1.342|6.086|2.914|17.476|51.782|6.163|6.001|37.982|2.886|18.115|69.430|8.445|24.335|33.971|1.669
04.07.2016|18.317|13.858|7.501|18.905|24.998|3.650|3.641|27.095|32.291|3.134|3.601|8.549|1.853|6.319|36.165|23.707|2.119|1.326|6.085|2.927|17.536|51.915|6.116|6.002|38.131|2.885|18.077|69.393|8.391|24.322|33.953|1.678
07.07.2016|18.348|13.829|7.333|18.884|24.991|3.655|3.635|27.050|31.786|3.147|3.614|8.572|1.860|6.293|36.219|24.167|2.114|1.305|6.066|2.885|17.631|51.870|6.111|5.992|38.152|2.854|18.115|69.405|8.333|24.417|34.016|1.664
08.07.2016|18.350|13.821|7.317|18.768|24.901|3.654|3.632|27.030|31.711|3.148|3.612|8.606|1.860|6.285|36.280|24.312|2.110|1.300|6.056|2.877|17.759|51.715|6.105|5.991|38.075|2.855|18.136|69.239|8.345|24.421|34.007|1.662
11.07.2016|18.494|13.821|7.383|18.723|24.876|3.657|3.635|27.035|31.769|3.152|3.616|8.635|1.868|6.298|36.427|23.862|2.130|1.327|6.118|2.875|17.725|51.658|6.117|6.016|38.081|2.852|18.129|69.622|8.440|24.458|33.988|1.694
12.07.2016|18.600|13.818|7.424|18.704|24.793|3.646|3.635|27.035|32.076|3.141|3.608|8.612|1.857|6.291|36.318|23.444|2.126|1.332|6.145|2.891|17.802|51.448|6.121|6.018|38.171|2.862|18.094|69.263|8.439|24.367|33.917|1.703
13.07.2016|18.623|13.822|7.405|18.704|24.786|3.650|3.635|27.035|32.420|3.147|3.608|8.627|1.864|6.315|36.424|23.342|2.136|1.333|6.145|2.902|17.841|51.804|6.137|6.019|38.273|2.865|18.140|69.381|8.437|24.415|33.984|1.704
14.07.2016|18.535|13.826|7.505|18.750|24.803|3.628|3.636|27.040|32.450|3.125|3.600|8.622|1.852|6.299|36.251|22.934|2.142|1.329|6.128|2.899|17.477|51.566|6.129|6.022|38.375|2.864|18.055|69.131|8.393|24.235|33.716|1.705
15.07.2016|18.585|13.816|7.454|18.876|24.792|3.635|3.634|27.030|32.455|3.132|3.604|8.582|1.855|6.312|36.232|22.973|2.145|1.322|6.152|2.900|17.396|52.017|6.129|6.032|38.406|2.859|18.063|69.481|8.412|24.284|33.849|1.693
18.07.2016|18.563|13.815|7.515|18.876|24.861|3.648|3.633|27.025|32.414|3.152|3.606|8.579|1.868|6.335|36.398|23.129|2.149|1.322|6.146|2.886|17.376|52.300|6.170|6.048|38.759|2.854|18.135|69.945|8.268|24.446|33.951|1.714
19.07.2016|18.350|13.817|7.493|18.811|24.847|3.659|3.633|27.025|32.183|3.157|3.608|8.587|1.871|6.346|36.476|23.058|2.149|1.327|6.116|2.891|17.230|52.252|6.183|6.036|38.868|2.847|18.110|69.966|8.218|24.488|33.989|1.709
20.07.2016|18.369|13.815|7.553|18.789|24.828|3.676|3.632|27.020|32.321|3.163|3.610|8.576|1.871|6.358|36.503|23.026|2.149|1.327|6.092|2.888|17.259|52.054|6.175|6.040|38.713|2.854|18.058|70.033|8.075|24.532|33.990|1.718
21.07.2016|18.372|13.818|7.551|18.801|24.857|3.675|3.633|27.025|32.333|3.163|3.610|8.589|1.873|6.363|36.499|23.085|2.155|1.316|6.071|2.890|17.116|52.048|6.186|6.048|38.382|2.852|18.099|70.046|7.996|24.530|34.002|1.717
22.07.2016|18.362|13.817|7.479|18.723|24.883|3.677|3.633|27.025|32.127|3.163|3.611|8.625|1.872|6.397|36.572|23.123|2.160|1.318|6.048|2.880|17.160|52.131|6.203|6.058|38.017|2.845|18.097|70.247|8.050|24.535|33.992|1.720
25.07.2016|18.420|13.812|7.552|18.674|24.931|3.683|3.632|27.020|32.289|3.171|3.610|8.643|1.872|6.398|36.560|23.165|2.161|1.324|6.050|2.872|17.199|52.206|6.197|6.075|37.912|2.842|18.081|70.167|8.120|24.601|34.058|1.724
26.07.2016|18.517|13.818|7.494|18.569|24.860|3.683|3.633|27.025|32.291|3.168|3.611|8.632|1.866|6.397|36.501|23.565|2.163|1.307|6.049|2.864|17.370|52.111|6.195|6.051|37.074|2.841|18.107|70.208|8.069|24.573|34.079|1.703
27.07.2016|18.373|13.823|7.497|18.647|24.736|3.687|3.634|27.035|32.235|3.171|3.613|8.621|1.872|6.401|36.598|23.258|2.168|1.307|6.031|2.864|17.293|52.112|6.180|6.054|37.270|2.835|18.110|70.289|8.088|24.594|34.066|1.721
28.07.2016|18.351|13.824|7.447|18.527|24.826|3.663|3.635|27.045|32.102|3.144|3.613|8.665|1.861|6.378|36.367|23.287|2.161|1.295|6.021|2.863|17.286|51.760|6.199|6.065|36.667|2.832|18.052|69.924|8.073|24.382|33.899|1.712
29.07.2016|18.283|13.822|7.417|18.459|24.980|3.659|3.635|27.030|32.014|3.135|3.610|8.658|1.857|6.362|36.328|23.533|2.168|1.285|5.976|2.842|17.310|51.536|6.194|6.052|36.284|2.826|18.002|69.816|8.063|24.324|33.893|1.716
01.08.2016|18.325|13.820|7.436|18.530|25.015|3.646|3.634|27.030|31.976|3.120|3.610|8.691|1.852|6.358|36.299|23.652|2.187|1.292|6.015|2.862|17.388|51.511|6.212|6.068|36.591|2.820|18.060|69.657|8.087|24.212|33.822|1.743
02.08.2016|18.364|13.819|7.399|18.506|25.002|3.640|3.633|27.030|32.060|3.112|3.608|8.689|1.844|6.328|36.193|23.767|2.179|1.281|5.984|2.864|17.439|51.358|6.251|6.069|36.277|2.829|18.036|69.467|8.065|24.147|33.787|1.728
03.08.2016|18.322|13.825|7.401|18.420|24.932|3.643|3.634|27.035|32.220|3.112|3.606|8.694|1.839|6.315|36.096|23.871|2.161|1.275|5.946|2.864|17.347|51.273|6.268|6.069|36.242|2.842|18.000|69.137|8.016|24.143|33.834|1.724
04.08.2016|18.509|13.821|7.530|18.596|24.950|3.654|3.634|27.030|31.952|3.129|3.613|8.687|1.848|6.344|36.307|23.993|2.177|1.289|5.991|2.872|17.464|51.567|6.295|6.060|36.641|2.842|18.080|69.509|8.029|24.273|33.927|1.767
05.08.2016|18.553|13.815|7.613|18.596|24.896|3.648|3.633|27.020|31.869|3.123|3.612|8.698|1.845|6.338|36.281|23.966|2.183|1.285|6.013|2.874|17.466|51.661|6.309|6.056|37.114|2.843|18.072|69.575|8.073|24.219|33.840|1.771
08.08.2016|18.615|13.820|7.672|18.548|24.837|3.660|3.635|27.030|31.812|3.143|3.613|8.690|1.857|6.370|36.477|23.793|2.198|1.309|6.038|2.874|17.394|51.977|6.318|6.065|37.640|2.838|18.087|69.677|8.171|24.380|33.938|1.787
09.08.2016|18.683|13.816|7.716|18.553|24.790|3.662|3.634|27.025|31.645|3.144|3.610|8.708|1.857|6.385|36.475|23.859|2.207|1.318|6.053|2.888|17.410|52.021|6.333|6.060|37.660|2.849|18.094|69.771|8.188|24.392|33.939|1.801
10.08.2016|18.706|13.818|7.755|18.566|24.748|3.646|3.633|27.025|31.591|3.116|3.612|8.706|1.843|6.346|36.267|23.906|2.209|1.319|6.056|2.919|17.534|51.856|6.330|6.062|37.506|2.851|18.058|69.575|8.184|24.170|33.770|1.821
11.08.2016|18.686|13.813|7.687|18.562|24.884|3.649|3.632|27.020|31.403|3.123|3.604|8.709|1.847|6.353|36.249|23.903|2.202|1.314|6.049|2.927|17.559|51.873|6.342|6.058|37.339|2.865|18.025|69.731|8.176|24.224|33.794|1.813
12.08.2016|18.584|13.814|7.655|18.659|24.818|3.644|3.632|27.020|31.393|3.122|3.607|8.715|1.845|6.349|36.208|23.747|2.189|1.325|6.010|2.948|17.436|51.989|6.332|6.060|37.409|2.865|17.982|69.573|8.188|24.211|33.756|1.793
15.08.2016|18.531|13.816|7.618|18.702|24.803|3.640|3.632|27.020|31.166|3.115|3.603|8.730|1.843|6.345|36.124|23.912|2.198|1.332|6.029|2.945|17.431|52.093|6.327|6.058|37.578|2.856|17.983|69.791|8.188|24.162|33.719|1.809
16.08.2016|18.503|13.814|7.563|18.663|24.900|3.614|3.632|27.020|31.036|3.084|3.613|8.719|1.826|6.329|35.853|23.965|2.192|1.333|6.001|2.934|17.446|51.811|6.328|6.059|37.532|2.859|17.899|69.208|8.177|23.918|33.535|1.807
17.08.2016|18.289|13.815|7.465|18.608|24.883|3.616|3.632|27.025|31.195|3.091|3.615|8.700|1.831|6.318|35.826|23.809|2.157|1.321|5.972|2.911|17.333|51.637|6.294|6.039|37.454|2.846|17.829|69.107|8.173|23.973|33.591|1.782
18.08.2016|18.300|13.815|7.407|18.605|24.899|3.600|3.632|27.025|31.396|3.078|3.611|8.706|1.819|6.315|35.693|23.786|2.149|1.314|5.975|2.924|17.342|51.584|6.297|6.047|37.243|2.852|17.781|68.949|8.137|23.865|33.544|1.787
19.08.2016|18.157|13.814|7.374|18.571|24.893|3.585|3.631|27.020|31.219|3.076|3.610|8.708|1.813|6.331|35.509|23.793|2.129|1.301|5.943|2.904|17.310|51.427|6.285|6.050|37.209|2.846|17.697|68.856|8.122|23.851|33.521|1.765
22.08.2016|18.191|13.817|7.437|18.507|24.817|3.593|3.631|27.025|31.337|3.083|3.610|8.714|1.809|6.324|35.558|23.760|2.127|1.306|5.941|2.897|17.319|51.325|6.282|6.061|37.075|2.850|17.691|68.959|8.125|23.901|33.544|1.759
23.08.2016|18.231|13.815|7.479|18.483|24.800|3.589|3.631|27.025|31.417|3.074|3.610|8.704|1.803|6.323|35.547|23.811|2.135|1.307|5.914|2.910|17.455|51.330|6.267|6.064|36.911|2.855|17.663|68.898|8.131|23.832|33.518|1.769
24.08.2016|18.282|13.818|7.412|18.533|24.813|3.605|3.631|27.025|31.747|3.093|3.608|8.717|1.810|6.358|35.733|23.925|2.136|1.293|5.939|2.923|17.547|51.578|6.279|6.060|36.998|2.858|17.713|69.278|8.119|23.984|33.694|1.696
25.08.2016|18.214|13.821|7.435|18.520|24.786|3.597|3.631|27.030|31.587|3.087|3.608|8.725|1.808|6.362|35.704|23.825|2.144|1.296|5.962|2.914|17.489|51.669|6.269|6.069|36.883|2.846|17.697|69.246|8.136|23.938|33.624|1.694
26.08.2016|18.292|13.812|7.417|18.575|24.714|3.589|3.629|27.020|31.618|3.085|3.608|8.758|1.812|6.365|35.714|23.839|2.147|1.304|5.958|2.921|17.526|51.665|6.249|6.061|36.940|2.847|17.695|69.258|8.147|23.928|33.608|1.704
29.08.2016|18.270|13.815|7.358|18.593|24.707|3.623|3.629|27.020|31.612|3.119|3.610|8.750|1.824|6.382|36.009|23.653|2.154|1.301|5.980|2.913|17.500|52.138|6.237|6.061|37.178|2.846|17.769|69.920|8.177|24.192|33.978|1.664
30.08.2016|18.273|13.815|7.507|18.558|24.673|3.624|3.630|27.025|31.734|3.119|3.611|8.748|1.822|6.398|36.093|23.647|2.171|1.302|5.974|2.910|17.517|52.173|6.221|6.071|37.295|2.845|17.784|70.014|8.195|24.196|33.774|1.684
31.08.2016|18.248|13.820|7.498|18.529|24.666|3.637|3.631|27.030|31.875|3.131|3.615|8.709|1.830|6.406|36.263|23.494|2.174|1.290|5.996|2.914|17.600|52.021|6.212|6.064|37.210|2.841|17.803|70.128|8.213|24.286|33.863|1.670
01.09.2016|18.254|13.817|7.496|18.466|24.612|3.631|3.632|27.025|32.142|3.126|3.610|8.716|1.828|6.427|36.217|23.367|2.162|1.290|5.949|2.904|17.592|51.883|6.192|6.065|37.108|2.830|17.784|70.011|8.190|24.252|33.841|1.653
02.09.2016|18.241|13.816|7.393|18.448|24.657|3.614|3.632|27.020|32.056|3.112|3.613|8.713|1.822|6.412|36.139|23.326|2.163|1.286|5.907|2.900|17.627|51.715|6.154|6.069|36.705|2.815|17.778|69.763|8.156|24.138|33.723|1.661
05.09.2016|18.384|13.816|7.454|18.716|24.731|3.627|3.631|27.020|32.304|3.123|3.602|8.735|1.841|6.424|36.443|23.445|2.189|1.309|5.950|2.923|17.714|52.050|6.206|6.073|37.311|2.830|17.851|69.792|8.219|24.218|33.835|1.687
06.09.2016|18.475|13.817|7.415|18.752|24.745|3.626|3.631|27.020|32.339|3.122|3.601|8.722|1.844|6.432|36.416|23.416|2.190|1.307|5.932|2.933|17.769|51.969|6.227|6.071|37.349|2.834|17.857|69.855|8.235|24.211|33.835|1.703
07.09.2016|18.460|13.814|7.517|18.705|24.807|3.609|3.630|27.020|32.171|3.100|3.609|8.755|1.837|6.394|36.229|23.650|2.205|1.310|5.924|2.938|17.950|51.480|6.257|6.069|37.355|2.843|17.862|69.424|8.201|24.041|33.740|1.714
08.09.2016|18.468|13.815|7.510|18.576|24.754|3.592|3.630|27.020|31.957|3.084|3.610|8.771|1.831|6.380|36.033|23.536|2.195|1.304|5.917|2.939|17.826|51.036|6.269|6.070|37.450|2.846|17.776|68.897|8.144|23.921|33.611|1.720
09.09.2016|18.208|13.812|7.392|18.499|24.630|3.589|3.630|27.020|31.942|3.091|3.610|8.756|1.830|6.387|35.929|23.312|2.171|1.276|5.891|2.922|17.657|50.650|6.236|6.073|37.252|2.844|17.681|68.913|8.097|23.975|33.615|1.674
12.09.2016|18.101|13.818|7.321|18.360|24.715|3.604|3.631|27.025|31.989|3.103|3.610|8.719|1.838|6.384|35.982|23.628|2.158|1.261|5.915|2.915|17.606|50.625|6.214|6.073|37.010|2.827|17.691|69.039|8.074|24.074|33.715|1.662
13.09.2016|18.094|13.820|7.350|18.324|24.742|3.598|3.630|27.020|31.862|3.098|3.608|8.723|1.825|6.371|35.923|23.501|2.139|1.264|5.850|2.927|17.608|50.397|6.215|6.076|37.109|2.834|17.639|68.837|8.068|24.031|33.662|1.681
14.09.2016|17.989|13.814|7.282|18.255|24.692|3.609|3.630|27.025|31.765|3.104|3.603|8.718|1.824|6.361|35.990|23.422|2.139|1.258|5.840|2.914|17.500|50.606|6.223|6.076|36.952|2.834|17.627|69.027|8.072|24.083|33.697|1.680
15.09.2016|17.973|13.817|7.220|18.223|24.700|3.600|3.629|27.025|31.711|3.096|3.598|8.711|1.823|6.366|35.885|23.503|2.132|1.249|5.801|2.917|17.495|50.416|6.248|6.076|36.932|2.830|17.586|68.797|8.073|24.017|33.631|1.690
16.09.2016|18.078|13.817|7.314|18.240|24.701|3.609|3.629|27.025|31.718|3.103|3.597|8.742|1.830|6.397|35.918|23.633|2.139|1.241|5.815|2.918|17.586|50.285|6.260|6.073|37.080|2.828|17.645|68.956|8.095|24.073|33.699|1.703
19.09.2016|18.261|13.814|7.414|18.389|24.662|3.627|3.627|27.020|31.581|3.119|3.597|8.780|1.839|6.406|36.126|23.768|2.161|1.234|5.850|2.921|17.694|50.443|6.295|6.075|37.496|2.824|17.752|69.480|8.127|24.197|33.774|1.724
20.09.2016|18.242|13.814|7.409|18.269|24.684|3.624|3.626|27.020|31.335|3.115|3.598|8.741|1.837|6.398|36.045|23.716|2.157|1.230|5.837|2.916|17.754|50.480|6.289|6.072|37.263|2.822|17.734|69.447|8.119|24.160|33.717|1.741
21.09.2016|18.425|13.812|7.477|18.439|24.823|3.632|3.624|27.020|31.530|3.125|3.600|8.757|1.845|6.417|36.176|24.018|2.178|1.228|5.855|2.927|17.811|50.691|6.296|6.073|37.673|2.824|17.839|69.793|8.146|24.232|33.805|1.767
22.09.2016|18.418|13.814|7.514|18.487|24.866|3.606|3.625|27.020|31.436|3.101|3.600|8.820|1.837|6.397|36.091|23.862|2.182|1.226|5.853|2.967|17.613|50.222|6.306|6.073|37.753|2.819|17.752|69.377|8.150|24.046|33.671|1.782
23.09.2016|18.401|13.816|7.521|18.479|24.819|3.613|3.624|27.020|31.263|3.107|3.603|8.845|1.843|6.410|36.164|23.908|2.187|1.228|5.858|2.969|17.505|50.150|6.306|6.075|37.936|2.820|17.741|69.562|8.174|24.096|33.708|1.773
26.09.2016|18.318|13.815|7.408|18.226|24.780|3.598|3.625|27.020|31.012|3.094|3.601|8.815|1.841|6.382|35.998|23.884|2.168|1.209|5.811|2.959|17.424|49.701|6.276|6.072|37.598|2.812|17.643|69.343|8.054|23.992|33.580|1.755
27.09.2016|18.433|13.817|7.464|18.176|24.840|3.612|3.628|27.025|31.275|3.106|3.601|8.807|1.859|6.431|36.237|24.017|2.192|1.232|5.840|2.966|17.562|49.831|6.301|6.076|37.669|2.809|17.715|69.657|8.090|24.088|33.728|1.778
29.09.2016|18.450|13.815|7.445|18.404|24.844|3.612|3.626|27.020|31.363|3.104|3.595|8.754|1.856|6.409|36.003|23.724|2.187|1.240|5.837|2.989|17.490|49.815|6.274|6.069|38.087|2.809|17.673|69.483|8.026|24.076|33.665|1.746
30.09.2016|18.435|13.816|7.467|18.396|24.844|3.630|3.626|27.020|31.382|3.122|3.594|8.719|1.855|6.434|36.332|23.893|2.197|1.243|5.854|3.007|17.582|50.026|6.256|6.066|38.312|2.808|17.737|69.832|8.048|24.210|33.793|1.741
03.10.2016|18.456|13.815|7.419|18.377|24.747|3.606|3.629|27.020|30.941|3.101|3.600|8.768|1.852|6.397|36.142|23.724|2.184|1.250|5.815|3.015|17.479|49.877|6.294|6.072|38.599|2.816|17.630|69.446|7.980|24.049|33.612|1.770
04.10.2016|18.556|13.814|7.545|18.383|24.677|3.630|3.631|27.020|30.865|3.121|3.599|8.789|1.865|6.422|36.410|23.597|2.182|1.252|5.865|3.030|17.634|50.166|6.294|6.061|38.766|2.814|17.671|69.760|7.973|24.207|33.714|1.779
05.10.2016|18.349|13.812|7.428|18.228|24.632|3.612|3.631|27.020|30.647|3.105|3.599|8.837|1.853|6.378|36.209|23.369|2.160|1.249|5.820|3.005|17.305|49.953|6.292|6.055|38.595|2.807|17.577|69.203|7.890|24.085|33.557|1.754
06.10.2016|18.301|13.815|7.462|18.291|24.693|3.622|3.631|27.020|30.593|3.114|3.596|8.857|1.860|6.388|36.195|23.289|2.163|1.253|5.830|3.003|17.267|49.935|6.295|6.036|38.756|2.805|17.584|69.298|7.915|24.156|33.603|1.749
07.10.2016|18.385|13.815|7.488|18.273|24.685|3.636|3.631|27.020|29.901|3.126|3.600|8.894|1.868|6.385|36.355|23.405|2.173|1.253|5.833|3.002|17.329|50.146|6.312|5.998|38.850|2.805|17.633|69.464|7.947|24.249|33.612|1.747
10.10.2016|18.393|13.813|7.536|18.267|24.652|3.611|3.631|27.020|29.997|3.120|3.599|8.868|1.865|6.388|36.396|23.414|2.178|1.279|5.829|2.987|17.265|50.007|6.310|5.999|38.775|2.797|17.616|68.973|7.884|24.209|33.557|1.747
11.10.2016|18.406|13.813|7.580|18.445|24.709|3.630|3.631|27.020|29.940|3.142|3.598|8.874|1.874|6.416|36.626|23.513|2.170|1.292|5.845|2.989|17.259|50.205|6.326|6.021|39.067|2.776|17.685|68.930|7.916|24.387|33.710|1.709
12.10.2016|18.565|13.817|7.665|18.509|24.779|3.651|3.633|27.025|30.047|3.161|3.597|8.831|1.884|6.426|36.714|23.600|2.180|1.294|5.845|2.993|17.296|50.456|6.289|6.009|39.181|2.777|17.731|68.611|7.938|24.521|33.842|1.703
13.10.2016|18.503|13.813|7.646|18.484|24.783|3.639|3.632|27.020|29.878|3.155|3.597|8.816|1.872|6.420|36.592|23.602|2.158|1.290|5.809|2.977|17.299|50.560|6.281|6.000|38.704|2.775|17.688|68.789|7.899|24.478|33.769|1.712
14.10.2016|18.739|13.816|7.722|18.654|24.820|3.652|3.632|27.025|30.057|3.166|3.600|8.851|1.883|6.430|36.798|23.550|2.169|1.296|5.846|2.994|17.424|50.768|6.282|6.000|39.010|2.784|17.705|69.639|7.952|24.561|33.861|1.729
17.10.2016|18.724|13.819|7.692|18.723|24.859|3.649|3.632|27.025|29.862|3.168|3.600|8.805|1.881|6.425|36.797|23.610|2.157|1.298|5.829|2.993|17.511|50.653|6.244|5.997|39.118|2.785|17.698|69.683|7.945|24.584|33.892|1.726
18.10.2016|18.854|13.815|7.704|18.790|24.824|3.648|3.632|27.020|30.164|3.168|3.601|8.803|1.886|6.416|36.846|23.624|2.182|1.313|5.859|3.016|17.674|51.035|6.260|5.990|39.070|2.784|17.727|70.123|7.927|24.578|33.901|1.750
